,Proposed,GDT_TS,target,ProQ3D,ProQ3,ProQ2,ProQ2D,VoroMQA,SBROD,Sato-3DCNN
T0891TS425_3,0.7986385822296143,89.29,T0891,0.665208,0.7958529999999999,0.673237,0.630947,0.456007,1.5129780718399999,0.5384840965270996
T0891TS183_2,0.7884035706520081,87.72,T0891,0.687719,0.851409,0.700553,0.658313,0.44433500000000004,1.4860949575799998,0.6064807772636414
T0891TS236_3,0.7717704772949219,89.73,T0891,0.710834,0.855153,0.709527,0.630414,0.43718,1.5513313684399999,0.5214302539825441
T0891TS220_4,0.7899889945983887,89.51,T0891,0.730073,0.8308700000000001,0.724282,0.69726,0.481821,1.5662333824599999,0.6521068811416626
T0891TS446_4,0.79515141248703,86.83,T0891,0.707317,0.8208040000000001,0.6693819999999999,0.637666,0.46783199999999997,1.5548597559900001,0.577801525592804
T0891TS451_3,0.09072805196046828,42.63,T0891,0.32027100000000003,0.426554,0.250216,0.234308,0.165077,1.22901252447,0.02750551141798496
T0891TS005_4,0.7415875792503357,79.24,T0891,0.7673300000000001,0.8693690000000001,0.691395,0.609594,0.47993,1.5203552055399998,0.7024175524711609
T0891TS250_4,0.8052667379379272,90.85,T0891,0.742061,0.808042,0.682891,0.663014,0.463387,1.51912006847,0.5769632458686829
T0891TS464_1,0.7776927947998047,87.5,T0891,0.7142649999999999,0.733959,0.599475,0.6356470000000001,0.411242,1.4899375992500001,0.44736602902412415
T0891TS479_2,0.8111895322799683,89.51,T0891,0.6811590000000001,0.7984979999999999,0.640153,0.640043,0.446859,1.50621822371,0.5672573447227478
T0891TS407_1,0.7995181083679199,89.06,T0891,0.695016,0.769915,0.646575,0.645438,0.42418500000000003,1.52327459697,0.5039339065551758
T0891TS275_2,0.7769500613212585,86.38,T0891,0.684633,0.791219,0.66525,0.626684,0.41989899999999997,1.50619198807,0.4905949532985687
T0891TS349_1,0.708740234375,86.61,T0891,0.719024,0.739394,0.5913930000000001,0.596291,0.39016999999999996,1.4968630685,0.4313950836658478
T0891TS275_1,0.6984856128692627,80.36,T0891,0.7207060000000001,0.789554,0.633883,0.607123,0.405539,1.5103803291799998,0.4178064167499542
T0891TS236_2,0.7875262498855591,90.18,T0891,0.703309,0.8542540000000001,0.701128,0.675871,0.427275,1.5243529535799998,0.5260400176048279
T0891TS077_3,0.7631257176399231,88.39,T0891,0.703909,0.766315,0.618603,0.5869439999999999,0.42272,1.5246816518700002,0.5206351280212402
T0891TS421_4,0.8043045401573181,86.16,T0891,0.648293,0.687818,0.618517,0.5896239999999999,0.386179,1.4785953853600002,0.4637418985366821
T0891TS251_2,0.4405444264411926,68.75,T0891,0.634323,0.632901,0.552693,0.48858199999999996,0.40489899999999995,1.4423028276700005,0.3084620237350464
T0891TS446_3,0.8181682825088501,90.4,T0891,0.74741,0.879315,0.7317560000000001,0.674246,0.484497,1.4951670944600002,0.5817267298698425
T0891TS313_5,0.7395402789115906,86.38,T0891,0.753143,0.8123020000000001,0.6569520000000001,0.658069,0.431939,1.5170476203799999,0.5528696179389954
T0891TS026_5,0.6731281876564026,79.02,T0891,0.6528470000000001,0.756425,0.600407,0.59817,0.380981,1.49906878361,0.37395989894866943
T0891TS236_4,0.7976434826850891,90.62,T0891,0.68898,0.77164,0.654303,0.605334,0.421579,1.5325806135799998,0.4937187731266022
T0891TS220_3,0.7996994256973267,91.07,T0891,0.7317100000000001,0.9156780000000001,0.786135,0.694826,0.487023,1.5429339557600001,0.6645268797874451
T0891TS166_1,0.7171623706817627,81.03,T0891,0.700711,0.773986,0.664346,0.6282840000000001,0.454568,1.44985143669,0.5040148496627808
T0891TS359_5,0.7799646258354187,88.17,T0891,0.701493,0.7347739999999999,0.638841,0.588335,0.4456600000000001,1.5065527069100002,0.5177030563354492
T0891TS275_5,0.7543837428092957,86.38,T0891,0.697585,0.716141,0.613613,0.5857,0.43368500000000004,1.5250661917700001,0.5117252469062805
T0891TS183_1,0.7816683053970337,90.18,T0891,0.657145,0.7218680000000001,0.62371,0.608374,0.41718900000000003,1.49644306588,0.5543673634529114
T0891TS467_4,0.5399928092956543,67.86,T0891,0.612889,0.59836,0.49712799999999996,0.44789300000000004,0.368091,1.4574531929299999,0.4356444180011749
T0891TS444_5,0.7544638514518738,85.94,T0891,0.679783,0.769833,0.64684,0.620188,0.46253299999999997,1.54753458774,0.582539975643158
T0891TS451_4,0.09547513723373413,42.86,T0891,0.317081,0.3837,0.26016500000000004,0.244758,0.18998900000000002,1.30988194672,0.028488088399171836
T0891TS258_2,0.8007636666297913,87.72,T0891,0.704438,0.771288,0.657806,0.645147,0.44065,1.4977151529799997,0.5048992633819579
T0891TS479_4,0.7538588643074036,84.15,T0891,0.627845,0.659558,0.569357,0.58485,0.40783800000000003,1.49753836558,0.4805646538734436
T0891TS183_4,0.7100965976715088,81.47,T0891,0.663465,0.727916,0.623317,0.640257,0.406109,1.43595226699,0.4986764788627625
T0891TS452_2,0.7688081860542297,86.83,T0891,0.682661,0.7328100000000001,0.642578,0.6055149999999999,0.422335,1.51228007148,0.4925646185874939
T0891TS432_4,0.4750603437423706,62.28,T0891,0.595783,0.61216,0.533567,0.50661,0.38629600000000003,1.3876704757700002,0.1327194720506668
T0891TS425_2,0.7786615490913391,89.95,T0891,0.70621,0.8353440000000001,0.681084,0.653233,0.43572299999999997,1.53176001255,0.5147062540054321
T0891TS287_2,0.7675898671150208,90.4,T0891,0.6779149999999999,0.7701279999999999,0.6865680000000001,0.633224,0.45220299999999997,1.54698575428,0.5729070901870728
T0891TS077_5,0.7778965830802917,89.73,T0891,0.706857,0.752354,0.630671,0.616522,0.45674899999999996,1.56097817734,0.5316469669342041
T0891TS380_4,0.8046454787254333,87.28,T0891,0.652593,0.759646,0.6348550000000001,0.642789,0.397505,1.46690141227,0.4174127578735352
T0891TS250_3,0.7918013334274292,90.18,T0891,0.755883,0.797519,0.6671050000000001,0.6394529999999999,0.44085699999999994,1.50592983447,0.5541220307350159
T0891TS452_4,0.7648665308952332,84.82,T0891,0.680721,0.750942,0.622618,0.600773,0.39745,1.5156318171,0.4615595936775208
T0891TS026_1,0.796409010887146,85.71,T0891,0.673186,0.821408,0.702021,0.631827,0.40632399999999996,1.4561871000400002,0.5715530514717102
T0891TS345_3,0.7911569476127625,86.38,T0891,0.6863859999999999,0.76902,0.632814,0.618693,0.402416,1.51228870624,0.5384097695350647
T0891TS016_1,0.7676361799240112,87.28,T0891,0.732815,0.810634,0.704608,0.6766220000000001,0.427274,1.50287924637,0.5407285690307617
T0891TS432_2,0.5167284607887268,62.05,T0891,0.649835,0.65333,0.554128,0.606457,0.405281,1.4449218706600002,0.3632530868053436
T0891TS287_3,0.7911964654922485,89.95,T0891,0.7062689999999999,0.778223,0.636945,0.58463,0.453421,1.5679814059000001,0.6119352579116821
T0891TS479_1,0.7954793572425842,90.4,T0891,0.680864,0.803848,0.707094,0.660451,0.448276,1.50611962773,0.5918554067611694
T0891TS452_3,0.6980246901512146,79.46,T0891,0.724896,0.74385,0.606737,0.575013,0.39589,1.4955942447,0.375430166721344
T0891TS345_2,0.7757422924041748,89.95,T0891,0.712883,0.833249,0.711996,0.661918,0.439914,1.510708591,0.5059705376625061
T0891TS451_2,0.09802662581205368,45.540000000000006,T0891,0.390313,0.502963,0.319983,0.29225999999999996,0.207056,1.3058440846400001,0.04576009511947632
T0891TS220_1,0.8009628653526306,90.85,T0891,0.7255149999999999,0.8546219999999999,0.73095,0.683189,0.493593,1.55249465419,0.6475369334220886
T0891TS005_2,0.7660827040672302,79.91,T0891,0.7759689999999999,0.926158,0.744532,0.656369,0.507748,1.5295751479799995,0.6433601975440979
T0891TS345_5,0.7941107749938965,88.84,T0891,0.705,0.7830779999999999,0.652881,0.6221899999999999,0.46337700000000004,1.49589991446,0.5184030532836914
T0891TS446_2,0.8047819733619691,90.18,T0891,0.73811,0.7748,0.699619,0.6716489999999999,0.438859,1.48355924685,0.5918626189231873
T0891TS425_1,0.7730861902236938,88.62,T0891,0.684683,0.736363,0.6280680000000001,0.629005,0.44073100000000004,1.50368705322,0.5154681801795961
T0891TS455_3,0.7773522734642029,85.49,T0891,0.68225,0.717217,0.61436,0.6052529999999999,0.425569,1.47224107005,0.4664791822433472
T0891TS092_1,0.7606773972511292,84.15,T0891,0.7100069999999999,0.811083,0.676822,0.655596,0.445942,1.53430908899,0.5838623642921448
T0891TS345_4,0.7729431390762329,89.51,T0891,0.700447,0.812712,0.66732,0.634463,0.44485399999999997,1.54567474187,0.5054656863212585
T0891TS444_1,0.7863585352897644,86.38,T0891,0.703253,0.843877,0.702624,0.692479,0.45161999999999997,1.53085075783,0.665153443813324
T0891TS407_5,0.8009233474731445,89.06,T0891,0.6704829999999999,0.740598,0.606013,0.586619,0.388775,1.4950739708,0.5485864877700806
T0891TS313_3,0.7316571474075317,87.72,T0891,0.77983,0.859418,0.693394,0.678099,0.4351140000000001,1.5276838987399999,0.5432755947113037
T0891TS345_1,0.7808566093444824,89.06,T0891,0.70658,0.804294,0.683135,0.642664,0.41667299999999996,1.51926575646,0.5317015647888184
T0906TS446_2,0.5668089985847473,88.34,T0906,0.6210359999999999,0.702434,0.601601,0.56877,0.449183,1.7123531608200002,0.7960476279258728
T0906TS430_5,0.5056930780410767,72.7,T0906,0.59399,0.5850479999999999,0.552891,0.5333760000000001,0.435442,1.7253984927400001,0.6661523580551147
T0906TS183_3,0.5527824759483337,90.01,T0906,0.6332399999999999,0.655957,0.610837,0.5679770000000001,0.41581,1.72229202217,0.7346046566963196
T0906TS258_3,0.5535223484039307,89.39,T0906,0.654523,0.622858,0.593903,0.577055,0.41324099999999997,1.7106815752000002,0.702190637588501
T0906TS434_5,0.05196141079068184,15.43,T0906,0.156049,0.0447589,0.0649236,0.13358399999999998,0.14981,1.19232591446,0.03949502110481262
T0906TS345_4,0.5566033124923706,85.61,T0906,0.61639,0.605204,0.555728,0.522402,0.43800900000000004,1.7097065435499998,0.694534182548523
T0906TS357_2,0.4310515522956848,87.99,T0906,0.513364,0.479216,0.470851,0.455959,0.325906,1.6138455858,0.47117918729782104
T0906TS236_1,0.5519590973854065,89.45,T0906,0.676121,0.689617,0.620683,0.5908479999999999,0.453639,1.7205749806900001,0.7361796498298645
T0906TS077_2,0.5647826790809631,90.5,T0906,0.690728,0.7074050000000001,0.625798,0.601675,0.441263,1.73140333729,0.7723299264907837
T0906TS183_4,0.5474802255630493,89.04,T0906,0.590479,0.6336579999999999,0.56119,0.537833,0.42480500000000004,1.69026633977,0.6924320459365845
T0906TS425_5,0.5731654763221741,90.5,T0906,0.666675,0.688814,0.601072,0.572607,0.43949399999999994,1.7283445192700002,0.7672348022460938
T0906TS382_5,0.5558003783226013,89.53,T0906,0.646698,0.642359,0.584522,0.551701,0.442054,1.6884692562,0.7541530132293701
T0906TS119_1,0.5638569593429565,90.78,T0906,0.684189,0.697397,0.621128,0.5996,0.438611,1.6933225221500001,0.7850875854492188
T0906TS287_5,0.5515459775924683,89.73,T0906,0.642331,0.625383,0.572417,0.5418149999999999,0.43929300000000004,1.7169545820899998,0.721686065196991
T0906TS444_3,0.6269218325614929,87.08,T0906,0.680758,0.73519,0.631125,0.578438,0.45505500000000004,1.7458608457700002,0.780990719795227
T0906TS220_5,0.6165661215782166,91.69,T0906,0.671964,0.735953,0.641365,0.615003,0.46839200000000003,1.7423874726900002,0.8206917643547058
T0906TS451_3,0.050538234412670135,12.29,T0906,0.249967,0.170525,0.101509,0.18809800000000002,0.124694,1.29539159349,0.030100304633378983
T0906TS407_4,0.4688616096973419,86.8,T0906,0.581896,0.538748,0.524771,0.520147,0.384812,1.68470490734,0.6287063956260681
T0906TS220_1,0.6156618595123291,91.62,T0906,0.668542,0.724823,0.639409,0.613102,0.474315,1.75033773587,0.8260153532028198
T0906TS077_1,0.5586367249488831,90.22,T0906,0.6756479999999999,0.689593,0.615693,0.599242,0.448535,1.72200477004,0.7497896552085876
T0906TS251_2,0.5944040417671204,84.99,T0906,0.646287,0.6485310000000001,0.589928,0.557636,0.439896,1.7182816548599995,0.7202269434928894
T0906TS432_1,0.05538658425211906,12.5,T0906,0.145761,0.0625681,0.11607100000000001,0.201299,0.15096199999999999,1.39604508437,0.037503451108932495
T0906TS380_5,0.5156598687171936,88.34,T0906,0.635146,0.642839,0.570364,0.5579,0.39473,1.65073802435,0.6739930510520935
T0906TS349_1,0.5638569593429565,90.78,T0906,0.670553,0.661261,0.588043,0.5779449999999999,0.438611,1.6933225221500001,0.7850875854492188
T0906TS250_1,0.5845414996147156,89.73,T0906,0.674191,0.7357899999999999,0.642813,0.601529,0.44275699999999996,1.72188241968,0.7942432761192322
T0906TS382_3,0.5655609369277954,89.53,T0906,0.6735770000000001,0.6652239999999999,0.60732,0.5820390000000001,0.44638500000000003,1.7101698898,0.7658563852310181
T0906TS455_2,0.3390639424324036,46.65000000000001,T0906,0.462531,0.415175,0.441672,0.430417,0.30242199999999997,1.5769425833500001,0.3372631072998047
T0906TS380_3,0.5235171914100647,87.92,T0906,0.631858,0.627033,0.556975,0.552552,0.399119,1.6607428465600005,0.6644033193588257
T0906TS432_5,0.058151748031377785,12.920000000000002,T0906,0.157676,0.07233339999999999,0.0754255,0.189652,0.15965,1.38876994636,0.041262172162532806
T0906TS444_5,0.4916549623012543,81.42,T0906,0.552384,0.620672,0.570339,0.523649,0.416799,1.6991250803100002,0.6534813642501831
T0906TS220_4,0.6257008910179138,91.9,T0906,0.650273,0.72888,0.639893,0.619848,0.47866400000000003,1.7595586181799998,0.8328973650932312
T0906TS479_1,0.6039636135101318,89.94,T0906,0.638782,0.678825,0.605342,0.576796,0.44242600000000004,1.7249277635299998,0.7554360032081604
T0906TS405_1,0.5591946840286255,87.08,T0906,0.655173,0.6484989999999999,0.580576,0.560013,0.4255930000000001,1.6973623628799999,0.7148467898368835
T0906TS382_1,0.5675137042999268,89.94,T0906,0.6595479999999999,0.6628930000000001,0.6068060000000001,0.576395,0.43746,1.6884839300999999,0.7377904653549194
T0906TS359_3,0.5775580406188965,88.06,T0906,0.67111,0.677231,0.621165,0.5972649999999999,0.4456600000000001,1.7273698116499998,0.7587477564811707
T0906TS432_2,0.07235991954803468,10.34,T0906,0.148963,0.0692278,0.119593,0.223985,0.17230299999999998,1.3627629757100002,0.04448044672608376
T0906TS421_3,0.5223329067230225,86.45,T0906,0.61449,0.594349,0.544555,0.520409,0.37645100000000004,1.6551778279299998,0.6274377703666687
T0906TS425_1,0.5627111792564392,90.57,T0906,0.668021,0.679168,0.605252,0.585688,0.450288,1.7144180660600001,0.7448846697807312
T0906TS275_5,0.5782832503318787,90.43,T0906,0.6456810000000001,0.651536,0.589441,0.5563640000000001,0.444377,1.7035537892500001,0.7297114729881287
T0906TS455_4,0.28923001885414124,47.84000000000001,T0906,0.45508000000000004,0.397621,0.392054,0.389728,0.30490700000000004,1.4973175860699999,0.3121511936187744
T0906TS451_2,0.03851611539721489,13.2,T0906,0.19678900000000002,0.106439,0.00531228,0.150403,0.103025,1.26608518625,0.026878977194428444
T0906TS434_3,0.04473767057061195,10.27,T0906,0.19150699999999998,0.0978784,0.12838,0.14983,0.16537000000000002,1.35922004847,0.03236070275306702
T0906TS077_5,0.5715317130088806,90.29,T0906,0.667176,0.6674770000000001,0.601274,0.575647,0.445759,1.7166413734700001,0.7581879496574402
T0906TS313_1,0.5979694128036499,90.99,T0906,0.6630119999999999,0.7142189999999999,0.61075,0.570829,0.452142,1.7437048950299998,0.7959265112876892
T0906TS026_5,0.5156598687171936,88.34,T0906,0.635146,0.642839,0.570364,0.5579,0.39473,1.65073802435,0.6739930510520935
T0906TS284_1,0.5647878050804138,89.73,T0906,0.656363,0.6711239999999999,0.613698,0.583341,0.43760299999999996,1.69911450904,0.7759165763854979
T0906TS495_2,0.5560257434844971,87.36,T0906,0.6599689999999999,0.721445,0.637501,0.580991,0.43711300000000003,1.6987014682100001,0.7272004485130309
T0906TS313_5,0.6063331961631775,91.27,T0906,0.677305,0.722675,0.62971,0.5935189999999999,0.4486979999999999,1.7339127436400001,0.8101291060447693
T0906TS455_3,0.4967633783817291,83.94,T0906,0.626944,0.59225,0.531571,0.539438,0.407935,1.6848919699,0.6465004086494446
T0906TS077_4,0.568804144859314,90.5,T0906,0.667226,0.686597,0.623154,0.590494,0.443903,1.72547435718,0.7617838978767395
T0906TS028_1,0.5657272338867188,89.87,T0906,0.638315,0.630985,0.566049,0.54082,0.441033,1.7471540314200005,0.7405410408973694
T0906TS220_2,0.6228294968605042,91.62,T0906,0.6731779999999999,0.7452449999999999,0.646626,0.609746,0.471285,1.76178924855,0.8333424925804138
T0906TS421_4,0.5119254589080809,89.8,T0906,0.593329,0.561384,0.529146,0.517716,0.410346,1.7218007553,0.6484051942825317
T0906TS495_1,0.5729182362556458,87.92,T0906,0.662961,0.70703,0.624672,0.575195,0.442709,1.7089504090799998,0.7510806322097778
T0906TS275_2,0.556629478931427,88.41,T0906,0.674921,0.685275,0.595477,0.569128,0.438992,1.72135912498,0.7661694288253784
T0906TS407_5,0.5012157559394836,86.1,T0906,0.551952,0.472333,0.490921,0.485187,0.364154,1.68239908265,0.6460479497909546
T0906TS357_1,0.4570323824882507,88.55,T0906,0.519617,0.492094,0.47784099999999996,0.469004,0.36739299999999997,1.5684174534399995,0.5683310627937317
T0906TS430_4,0.5167961120605469,64.53,T0906,0.6341479999999999,0.6422760000000001,0.5946600000000001,0.583665,0.446751,1.68320087789,0.6598705053329468
T0906TS467_3,0.571888267993927,82.12,T0906,0.57101,0.670237,0.5887899999999999,0.543471,0.436385,1.63443166593,0.7012320756912231
T0906TS451_5,0.08356162905693054,26.68,T0906,0.281596,0.22303699999999999,0.139876,0.167021,0.144153,1.4384101719600002,0.03548719733953476
T0906TS479_2,0.5527514219284058,87.22,T0906,0.6050479999999999,0.658324,0.5861430000000001,0.560472,0.40372199999999997,1.70722446311,0.6943537592887878
T0906TS092_1,0.551939845085144,91.13,T0906,0.6538579999999999,0.6499590000000001,0.5805819999999999,0.551697,0.44047200000000003,1.72519426979,0.7507340908050537
T0906TS432_3,0.045248694717884064,10.89,T0906,0.122223,0.0126542,0.0492099,0.147305,0.150005,1.3550943805899998,0.03117046318948269
T0906TS446_1,0.5709866881370544,87.71,T0906,0.623417,0.721458,0.610029,0.583829,0.442791,1.7281960137999999,0.7886543273925781
T0906TS287_3,0.5481285452842712,88.9,T0906,0.640786,0.619907,0.56325,0.53685,0.442691,1.7260164203400001,0.7046790719032288
T0906TS425_4,0.5712579488754272,90.36,T0906,0.660466,0.6747270000000001,0.589619,0.559268,0.43222,1.72704864051,0.7569856643676758
T0906TS451_1,0.0572277195751667,15.15,T0906,0.230055,0.178379,0.12413800000000001,0.176008,0.143236,1.33732943983,0.04294484108686447
T0906TS467_1,0.5722016096115112,79.19,T0906,0.57189,0.684337,0.587983,0.559344,0.451721,1.6570497132700002,0.7356997728347778
T0906TS258_4,0.5423328280448914,88.55,T0906,0.640343,0.614426,0.5783119999999999,0.5549029999999999,0.41456000000000004,1.72540700273,0.6487793922424316
T0906TS258_1,0.5390836000442505,87.85,T0906,0.641977,0.6148020000000001,0.596967,0.573308,0.41382399999999997,1.70504157456,0.7302594184875488
T0906TS016_1,0.5560699701309204,88.69,T0906,0.662044,0.676076,0.600683,0.567753,0.4424770000000001,1.7184041463799995,0.7524869441986084
T0906TS287_2,0.5556829571723938,89.11,T0906,0.647263,0.635041,0.5836720000000001,0.559526,0.44448999999999994,1.7235392323900005,0.7145342230796814
T0906TS425_3,0.564376711845398,90.15,T0906,0.669161,0.685006,0.625462,0.589689,0.45093199999999994,1.7318700233500002,0.7936317920684814
T0906TS455_1,0.5363491177558899,85.2,T0906,0.635954,0.6349,0.580358,0.548492,0.423054,1.68421002396,0.6941655278205872
T0906TS359_4,0.5568780899047852,87.15,T0906,0.65828,0.659085,0.591194,0.563619,0.42094,1.6873639170200003,0.7206832766532898
T0906TS382_2,0.5594939589500427,89.8,T0906,0.654241,0.643713,0.590717,0.570655,0.443537,1.6875199162399999,0.7676860690116882
T0906TS077_3,0.559090256690979,90.29,T0906,0.6784859999999999,0.699033,0.622366,0.592949,0.437557,1.7086346129299999,0.7619782090187073
T0906TS357_3,0.4206317663192749,87.64,T0906,0.48734700000000003,0.43595,0.433803,0.424325,0.315763,1.56240488914,0.4844620525836945
T0906TS251_4,0.5673139095306396,86.8,T0906,0.669933,0.665912,0.600236,0.588364,0.428408,1.7019723384999998,0.7318811416625977
T0906TS166_1,0.5646100044250488,88.97,T0906,0.646235,0.6560090000000001,0.594497,0.567902,0.436467,1.71025641321,0.7692483067512512
T0906TS357_5,0.45793417096138,87.71,T0906,0.482709,0.442607,0.4385560000000001,0.4295,0.340686,1.5829206054,0.5688377022743225
T0906TS444_4,0.5836692452430725,88.06,T0906,0.64095,0.7077869999999999,0.626034,0.577581,0.44736800000000004,1.72963668512,0.7974212765693665
T0906TS321_5,0.031595394015312195,9.43,T0906,0.172682,-0.00386712,-0.09994019999999999,0.129396,0.127822,1.2946642294700001,0.03147245943546295
T0906TS479_5,0.5874881148338318,90.22,T0906,0.6324960000000001,0.651625,0.5747479999999999,0.560236,0.4244060000000001,1.74169813426,0.747279167175293
T0906TS250_5,0.5824378728866577,89.67,T0906,0.675879,0.736846,0.6446430000000001,0.6022569999999999,0.44592600000000004,1.7156038008599999,0.787232518196106
T0906TS444_2,0.6173401474952698,88.2,T0906,0.693362,0.725167,0.602271,0.566891,0.46026300000000003,1.7655526839400002,0.793903112411499
T0906TS446_3,0.5459655523300171,87.08,T0906,0.616217,0.6906979999999999,0.584407,0.534179,0.43723900000000004,1.71268552055,0.7315924167633057
T0906TS382_4,0.5491099953651428,89.8,T0906,0.652507,0.657723,0.599288,0.5742510000000001,0.436828,1.69706331243,0.751387357711792
T0906TS421_1,0.5231732726097107,89.11,T0906,0.6254850000000001,0.60088,0.57293,0.557148,0.396421,1.66678668909,0.668906569480896
T0906TS236_4,0.5655574202537537,89.39,T0906,0.6738770000000001,0.6689579999999999,0.6111,0.5838220000000001,0.439658,1.7313140020400002,0.7315875887870789
T0906TS345_3,0.5402276515960693,88.27,T0906,0.64407,0.6284810000000001,0.5763229999999999,0.543872,0.4421350000000001,1.7240445414200003,0.6920850276947021
T0906TS430_2,0.5147204995155334,65.22,T0906,0.619642,0.616301,0.593945,0.56153,0.42760699999999996,1.68176472444,0.6308187246322632
T0906TS258_5,0.5541947484016418,89.8,T0906,0.624296,0.614598,0.577702,0.545308,0.414242,1.6988267921,0.718682587146759
T0906TS430_3,0.5319206714630127,68.44,T0906,0.6406029999999999,0.65846,0.607524,0.58829,0.4319520000000001,1.66112616565,0.6671721935272217
T0906TS026_1,0.5180399417877197,88.13,T0906,0.5868399999999999,0.59964,0.529133,0.516903,0.376342,1.68854195905,0.6005884408950806
T0906TS359_1,0.5765367150306702,89.11,T0906,0.666355,0.679528,0.618027,0.578893,0.447647,1.716277576,0.7502033114433289
T0906TS180_5,0.13725033402442932,11.73,T0906,0.239379,0.18713,0.175933,0.21843600000000002,0.160546,1.32564521995,0.033725157380104065
T0906TS275_1,0.5645246505737305,88.34,T0906,0.677508,0.6910890000000001,0.611535,0.57855,0.445676,1.71544985824,0.7211946249008179
T0906TS451_4,0.07232666015625,24.02,T0906,0.25392800000000004,0.152305,0.0578807,0.19705,0.122273,1.33308379959,0.03514493629336357
T0906TS321_3,0.05346153303980826,9.08,T0906,0.19234600000000002,0.0795934,0.0478185,0.15340299999999998,0.156858,1.32777448937,0.04513181373476982
T0906TS495_5,0.5510494112968445,87.08,T0906,0.67686,0.723697,0.615736,0.565638,0.43900900000000004,1.68035239991,0.7358201742172241
T0906TS313_3,0.5938372611999512,91.06,T0906,0.663499,0.721797,0.633518,0.593249,0.450558,1.7400388522499999,0.8009948134422302
T0906TS250_4,0.5818206667900085,89.8,T0906,0.661832,0.728167,0.6403939999999999,0.597195,0.44421499999999997,1.71325184,0.7924492955207825
T0906TS407_1,0.504888117313385,87.71,T0906,0.632078,0.6398510000000001,0.569284,0.5543600000000001,0.39789800000000003,1.70754451421,0.6833787560462952
T0906TS359_5,0.5301558971405029,87.36,T0906,0.645339,0.656645,0.600226,0.5713689999999999,0.420304,1.70810398461,0.7218140363693237
T0906TS495_4,0.5394610166549683,88.9,T0906,0.66656,0.695764,0.5963470000000001,0.5504020000000001,0.42830799999999997,1.67961242186,0.731772243976593
T0906TS287_1,0.5526626706123352,89.59,T0906,0.642519,0.641441,0.592891,0.552741,0.440499,1.7099597811899998,0.7051230072975159
T0906TS220_3,0.6153485178947449,91.69,T0906,0.642408,0.7145779999999999,0.626548,0.58923,0.470629,1.74655665626,0.8151796460151672
T0906TS425_2,0.5718994736671448,90.57,T0906,0.673859,0.671558,0.600162,0.575763,0.44714,1.72333202051,0.7703716158866882
T0906TS251_3,0.5605540275573729,86.45,T0906,0.6564260000000001,0.636934,0.574951,0.555557,0.42776899999999995,1.7068316774599999,0.6991065144538879
T0906TS048_1,0.551939845085144,91.13,T0906,0.6538579999999999,0.6499590000000001,0.5805819999999999,0.551697,0.44047200000000003,1.72519426979,0.7507340908050537
T0906TS345_1,0.5496463179588318,86.8,T0906,0.639025,0.628103,0.605525,0.5679420000000001,0.425623,1.69212481826,0.6944597959518433
T0906TS380_1,0.5180399417877197,88.13,T0906,0.5868399999999999,0.59964,0.529133,0.516903,0.376342,1.68854195905,0.6005884408950806
T0906TS236_5,0.5529085397720337,86.1,T0906,0.657099,0.665371,0.601364,0.588883,0.42894099999999996,1.73165456659,0.7194396257400513
T0906TS287_4,0.5464187264442444,89.04,T0906,0.6480020000000001,0.6427970000000001,0.586712,0.5511189999999999,0.4426479999999999,1.7306709123500001,0.7010343670845032
T0906TS275_4,0.571372389793396,90.36,T0906,0.652979,0.645937,0.572429,0.550711,0.44384399999999996,1.72614237133,0.7167360782623291
T0906TS357_4,0.4633492231369018,87.92,T0906,0.49362,0.46468000000000004,0.44059499999999996,0.42859200000000003,0.326665,1.5509085104499998,0.4962173700332642
T0906TS180_1,0.31570398807525635,57.96,T0906,0.434964,0.427972,0.40015,0.393395,0.316204,1.47945419569,0.3579737544059753
T0906TS180_3,0.20611117780208588,54.26,T0906,0.425275,0.378733,0.382325,0.349286,0.311818,1.51130220829,0.23420172929763794
T0906TS467_2,0.5809405446052551,83.94,T0906,0.634545,0.7215020000000001,0.629584,0.5857140000000001,0.467901,1.68241365648,0.7480747699737549
T0906TS321_1,0.053798876702785485,9.08,T0906,0.15179700000000002,0.0130012,-0.06573989999999999,0.145555,0.12219200000000001,1.34692088885,0.032864347100257874
T0906TS444_1,0.5895317196846008,88.2,T0906,0.665949,0.735583,0.6446,0.599022,0.447996,1.74142954992,0.7744340896606445
T0906TS464_4,0.577666163444519,89.45,T0906,0.6535890000000001,0.670091,0.602878,0.582737,0.451784,1.71647628053,0.7451333999633789
T0906TS250_3,0.5858430862426758,89.67,T0906,0.6641,0.729062,0.637195,0.588173,0.4460520000000001,1.7138872988,0.7932801246643066
T0906TS275_3,0.558404266834259,88.55,T0906,0.681029,0.6877909999999999,0.602941,0.572185,0.453374,1.7144971199899999,0.7408159971237183
T0906TS479_4,0.5445509552955627,88.97,T0906,0.59811,0.636764,0.555044,0.536183,0.397361,1.6835829813999998,0.6562773585319519
T0906TS452_1,0.5465235114097595,89.32,T0906,0.670497,0.670176,0.612272,0.5937560000000001,0.439057,1.7073606804600001,0.7415767908096313
T0906TS430_1,0.5186004042625427,61.87000000000001,T0906,0.6307189999999999,0.617139,0.568816,0.553405,0.43405,1.67096401343,0.604798436164856
T0906TS452_2,0.5549148917198181,87.78,T0906,0.665129,0.6384,0.568336,0.5482640000000001,0.43273199999999995,1.6908297407100001,0.6876802444458008
